shipment_id,order_id,warehouse_id,shipped_date,delivery_date,shipping_cost,tracking_number
33173,33173,9,2024-05-21,2024-05-31,256.47,TRK33173
33174,33174,6,2022-12-03,2022-12-07,219.13,TRK33174
33175,33175,18,2025-11-28,2025-12-07,301.35,TRK33175
33176,33176,17,2022-03-08,2022-03-15,98.16,TRK33176
33177,33177,20,2024-01-26,2024-01-27,58.32,TRK33177
33178,33178,7,2022-01-13,2022-01-21,493.36,TRK33178
33179,33179,15,2024-10-07,2024-10-08,226.45,TRK33179
33180,33180,11,2022-10-09,2022-10-19,174.1,TRK33180
33181,33181,2,2025-12-09,2025-12-14,471.7,TRK33181
33182,33182,12,2022-03-04,2022-03-10,131.06,TRK33182
33183,33183,17,2024-12-11,2024-12-14,200.59,TRK33183
33184,33184,14,2024-09-06,2024-09-08,471.3,TRK33184
33185,33185,20,2025-10-12,2025-10-22,63.42,TRK33185
33186,33186,20,2024-01-26,2024-01-30,152.85,TRK33186
33187,33187,7,2024-01-10,2024-01-11,85.34,TRK33187
33188,33188,17,2023-05-13,2023-05-14,337.23,TRK33188
33189,33189,9,2023-02-27,2023-03-02,176.75,TRK33189
33190,33190,6,2025-09-20,2025-09-23,296.97,TRK33190
33191,33191,19,2026-02-28,2026-03-08,96.53,TRK33191
33192,33192,10,2025-04-13,2025-04-17,363.31,TRK33192
33193,33193,8,2023-10-02,2023-10-12,223.25,TRK33193
33194,33194,14,2024-05-14,2024-05-23,349.93,TRK33194
33195,33195,13,2024-08-22,2024-08-27,163.86,TRK33195
33196,33196,1,2025-04-26,2025-04-30,143.15,TRK33196
33197,33197,5,2025-10-13,2025-10-16,36.77,TRK33197
33198,33198,4,2025-09-21,2025-09-24,490.73,TRK33198
33199,33199,6,2022-01-18,2022-01-28,379.19,TRK33199
33200,33200,11,2022-10-19,2022-10-23,261.31,TRK33200
33201,33201,15,2023-04-21,2023-04-30,202.99,TRK33201
33202,33202,12,2022-06-19,2022-06-26,78.09,TRK33202
33203,33203,20,2022-11-13,2022-11-14,347.58,TRK33203
33204,33204,3,2022-03-05,2022-03-14,230.83,TRK33204
33205,33205,7,2024-02-15,2024-02-19,389.15,TRK33205
33206,33206,9,2022-11-07,2022-11-14,211.77,TRK33206
33207,33207,12,2024-12-01,2024-12-07,252.92,TRK33207
33208,33208,11,2023-01-08,2023-01-14,105.79,TRK33208
33209,33209,3,2025-02-06,2025-02-15,414.28,TRK33209
33210,33210,10,2024-09-28,2024-10-04,386.87,TRK33210
33211,33211,17,2026-03-22,2026-03-31,449.69,TRK33211
33212,33212,2,2023-12-15,2023-12-24,301.26,TRK33212
33213,33213,16,2023-03-30,2023-04-05,306.66,TRK33213
33214,33214,15,2023-02-11,2023-02-12,435.61,TRK33214
33215,33215,14,2024-12-21,2024-12-29,350.29,TRK33215
33216,33216,9,2023-07-01,2023-07-02,167.47,TRK33216
33217,33217,10,2022-03-03,2022-03-04,487.15,TRK33217
33218,33218,20,2023-04-09,2023-04-13,406.04,TRK33218
33219,33219,13,2023-04-26,2023-05-01,440.43,TRK33219
33220,33220,1,2024-10-29,2024-11-07,486.19,TRK33220
33221,33221,19,2024-10-31,2024-11-10,304.03,TRK33221
33222,33222,4,2025-02-02,2025-02-03,73.43,TRK33222
33223,33223,5,2022-06-06,2022-06-11,134.38,TRK33223
33224,33224,19,2025-05-23,2025-05-28,418.3,TRK33224
33225,33225,15,2025-11-11,2025-11-18,465.36,TRK33225
33226,33226,13,2025-08-17,2025-08-22,102.21,TRK33226
33227,33227,11,2023-12-12,2023-12-16,153.82,TRK33227
33228,33228,19,2025-08-04,2025-08-11,389.58,TRK33228
33229,33229,7,2022-09-26,2022-10-05,335.84,TRK33229
33230,33230,8,2024-03-01,2024-03-04,405.65,TRK33230
33231,33231,12,2023-09-22,2023-09-27,186.05,TRK33231
33232,33232,9,2022-07-24,2022-07-28,325.22,TRK33232
33233,33233,3,2022-05-14,2022-05-15,443.46,TRK33233
33234,33234,7,2023-06-26,2023-06-27,34.37,TRK33234
33235,33235,7,2022-08-19,2022-08-21,315.66,TRK33235
33236,33236,14,2025-10-28,2025-11-04,176.39,TRK33236
33237,33237,19,2022-11-22,2022-11-29,224.18,TRK33237
33238,33238,5,2023-09-05,2023-09-15,420.1,TRK33238
33239,33239,7,2025-01-13,2025-01-20,413.56,TRK33239
33240,33240,7,2024-07-13,2024-07-15,350.92,TRK33240
33241,33241,4,2023-07-03,2023-07-11,387.69,TRK33241
33242,33242,10,2024-08-05,2024-08-08,313.03,TRK33242
33243,33243,14,2022-07-01,2022-07-10,111.21,TRK33243
33244,33244,16,2025-08-25,2025-08-31,251.23,TRK33244
33245,33245,3,2025-09-27,2025-10-05,491.47,TRK33245
33246,33246,2,2023-04-27,2023-05-04,465.27,TRK33246
33247,33247,10,2023-02-02,2023-02-12,495.25,TRK33247
33248,33248,7,2026-01-24,2026-01-26,173.2,TRK33248
33249,33249,13,2025-08-19,2025-08-23,153.42,TRK33249
33250,33250,1,2025-01-12,2025-01-20,111.69,TRK33250
33251,33251,11,2023-11-14,2023-11-24,33.29,TRK33251
33252,33252,9,2025-08-24,2025-09-02,212.54,TRK33252
33253,33253,18,2023-05-05,2023-05-14,437.93,TRK33253
33254,33254,17,2025-02-19,2025-02-24,220.08,TRK33254
33255,33255,20,2025-01-03,2025-01-08,177.65,TRK33255
33256,33256,15,2022-02-24,2022-02-28,400.57,TRK33256
33257,33257,19,2026-01-14,2026-01-17,454.58,TRK33257
33258,33258,20,2024-05-04,2024-05-06,499.75,TRK33258
33259,33259,15,2024-07-20,2024-07-29,428.25,TRK33259
33260,33260,9,2024-02-14,2024-02-21,427.68,TRK33260
33261,33261,11,2024-01-27,2024-02-03,401.0,TRK33261
33262,33262,3,2023-05-06,2023-05-09,97.87,TRK33262
33263,33263,15,2022-11-19,2022-11-28,98.25,TRK33263
33264,33264,13,2023-05-06,2023-05-16,412.03,TRK33264
33265,33265,4,2024-08-27,2024-09-04,233.26,TRK33265
33266,33266,5,2024-11-28,2024-11-30,316.57,TRK33266
33267,33267,10,2025-01-23,2025-01-24,31.84,TRK33267
33268,33268,4,2025-03-29,2025-03-30,484.93,TRK33268
33269,33269,15,2022-03-13,2022-03-16,214.34,TRK33269
33270,33270,12,2023-07-04,2023-07-10,290.86,TRK33270
33271,33271,8,2022-10-27,2022-11-03,290.11,TRK33271
33272,33272,18,2025-03-08,2025-03-14,166.72,TRK33272
33273,33273,12,2023-08-25,2023-08-29,459.61,TRK33273
33274,33274,10,2025-03-07,2025-03-14,321.31,TRK33274
33275,33275,13,2023-11-30,2023-12-02,79.66,TRK33275
33276,33276,3,2022-03-23,2022-04-01,469.86,TRK33276
33277,33277,5,2025-06-23,2025-06-29,237.48,TRK33277
33278,33278,4,2026-02-28,2026-03-10,492.56,TRK33278
33279,33279,3,2024-07-22,2024-07-31,41.62,TRK33279
33280,33280,6,2024-06-05,2024-06-15,88.02,TRK33280
33281,33281,14,2024-09-13,2024-09-21,331.22,TRK33281
33282,33282,5,2025-03-21,2025-03-27,495.09,TRK33282
33283,33283,1,2025-10-10,2025-10-12,405.14,TRK33283
33284,33284,16,2024-06-23,2024-06-29,177.83,TRK33284
33285,33285,10,2024-06-09,2024-06-13,452.76,TRK33285
33286,33286,3,2025-07-01,2025-07-08,302.68,TRK33286
33287,33287,8,2024-10-20,2024-10-27,230.69,TRK33287
33288,33288,10,2023-09-06,2023-09-09,183.77,TRK33288
33289,33289,8,2025-03-01,2025-03-03,371.06,TRK33289
33290,33290,10,2022-02-08,2022-02-15,253.98,TRK33290
33291,33291,11,2023-01-22,2023-01-29,150.1,TRK33291
33292,33292,13,2025-12-13,2025-12-15,365.46,TRK33292
33293,33293,7,2024-07-23,2024-07-31,406.83,TRK33293
33294,33294,9,2025-12-22,2025-12-28,370.77,TRK33294
33295,33295,16,2022-07-09,2022-07-13,209.23,TRK33295
33296,33296,10,2023-06-29,2023-07-02,69.39,TRK33296
33297,33297,9,2023-05-24,2023-05-30,499.93,TRK33297
33298,33298,5,2025-11-14,2025-11-16,476.29,TRK33298
33299,33299,9,2023-05-25,2023-05-26,279.5,TRK33299
33300,33300,2,2025-05-28,2025-05-29,252.04,TRK33300
33301,33301,1,2023-12-20,2023-12-29,406.33,TRK33301
33302,33302,13,2025-12-07,2025-12-08,401.94,TRK33302
33303,33303,4,2022-07-06,2022-07-14,51.0,TRK33303
33304,33304,15,2024-09-13,2024-09-20,241.72,TRK33304
33305,33305,7,2024-06-22,2024-06-30,161.84,TRK33305
33306,33306,4,2025-05-17,2025-05-20,404.24,TRK33306
33307,33307,20,2025-02-18,2025-02-19,259.14,TRK33307
33308,33308,4,2023-12-17,2023-12-20,66.43,TRK33308
33309,33309,2,2025-11-29,2025-11-30,26.53,TRK33309
33310,33310,12,2022-06-25,2022-06-29,46.44,TRK33310
33311,33311,5,2023-08-09,2023-08-17,25.95,TRK33311
33312,33312,19,2024-12-20,2024-12-25,142.38,TRK33312
33313,33313,12,2025-12-09,2025-12-13,379.06,TRK33313
33314,33314,1,2026-02-20,2026-02-21,447.2,TRK33314
33315,33315,4,2025-04-10,2025-04-15,393.32,TRK33315
33316,33316,5,2024-07-23,2024-07-25,316.52,TRK33316
33317,33317,20,2025-06-26,2025-07-06,203.17,TRK33317
33318,33318,14,2023-10-17,2023-10-25,239.98,TRK33318
33319,33319,14,2022-05-07,2022-05-10,323.14,TRK33319
33320,33320,3,2023-04-23,2023-05-03,114.91,TRK33320
33321,33321,3,2024-09-11,2024-09-16,134.04,TRK33321
33322,33322,7,2024-11-30,2024-12-09,112.59,TRK33322
33323,33323,16,2024-01-18,2024-01-20,138.14,TRK33323
33324,33324,14,2024-12-26,2025-01-04,461.64,TRK33324
33325,33325,7,2022-05-17,2022-05-21,407.64,TRK33325
33326,33326,4,2025-11-30,2025-12-02,297.77,TRK33326
33327,33327,18,2022-09-11,2022-09-16,292.21,TRK33327
33328,33328,8,2023-01-23,2023-02-02,211.73,TRK33328
33329,33329,11,2025-08-01,2025-08-09,209.22,TRK33329
33330,33330,12,2022-08-06,2022-08-12,112.58,TRK33330
33331,33331,10,2026-04-18,2026-04-26,446.12,TRK33331
33332,33332,16,2022-02-11,2022-02-20,367.88,TRK33332
33333,33333,8,2023-07-29,2023-08-08,386.67,TRK33333
33334,33334,15,2025-01-20,2025-01-29,477.18,TRK33334
33335,33335,6,2022-03-14,2022-03-18,412.5,TRK33335
33336,33336,11,2023-09-24,2023-09-30,484.12,TRK33336
33337,33337,17,2023-12-16,2023-12-18,145.43,TRK33337
33338,33338,18,2023-12-27,2023-12-29,464.2,TRK33338
33339,33339,11,2024-08-12,2024-08-16,130.42,TRK33339
33340,33340,18,2026-01-31,2026-02-07,312.24,TRK33340
33341,33341,18,2022-10-08,2022-10-18,202.11,TRK33341
33342,33342,8,2025-02-25,2025-03-03,238.95,TRK33342
33343,33343,16,2023-07-15,2023-07-17,210.27,TRK33343
33344,33344,4,2023-11-24,2023-12-02,270.24,TRK33344
33345,33345,13,2025-09-18,2025-09-24,43.94,TRK33345
33346,33346,15,2025-12-26,2025-12-31,301.74,TRK33346
33347,33347,11,2024-01-26,2024-01-29,389.35,TRK33347
33348,33348,1,2023-03-01,2023-03-02,242.43,TRK33348
33349,33349,2,2022-08-02,2022-08-05,432.51,TRK33349
33350,33350,2,2023-01-12,2023-01-22,229.49,TRK33350
33351,33351,15,2022-02-27,2022-03-09,227.44,TRK33351
33352,33352,18,2022-11-10,2022-11-16,34.51,TRK33352
33353,33353,18,2023-06-03,2023-06-05,145.01,TRK33353
33354,33354,11,2023-02-18,2023-02-25,258.93,TRK33354
33355,33355,14,2023-03-12,2023-03-20,76.81,TRK33355
33356,33356,3,2024-12-04,2024-12-06,292.4,TRK33356
33357,33357,14,2026-02-27,2026-03-06,235.74,TRK33357
33358,33358,15,2025-08-22,2025-08-29,99.09,TRK33358
33359,33359,9,2026-04-24,2026-04-25,211.63,TRK33359
33360,33360,8,2025-11-16,2025-11-22,42.45,TRK33360
33361,33361,18,2022-11-04,2022-11-06,327.14,TRK33361
33362,33362,16,2022-11-16,2022-11-19,318.12,TRK33362
33363,33363,1,2022-05-31,2022-06-06,39.84,TRK33363
33364,33364,15,2025-01-19,2025-01-28,458.32,TRK33364
33365,33365,3,2022-08-18,2022-08-28,164.37,TRK33365
33366,33366,14,2025-09-05,2025-09-11,333.71,TRK33366
33367,33367,9,2024-05-29,2024-06-07,132.54,TRK33367
33368,33368,6,2025-12-18,2025-12-19,157.42,TRK33368
33369,33369,12,2024-09-22,2024-10-01,457.7,TRK33369
33370,33370,12,2024-09-15,2024-09-22,353.1,TRK33370
33371,33371,10,2022-02-11,2022-02-12,452.53,TRK33371
33372,33372,4,2024-08-31,2024-09-10,157.56,TRK33372
33373,33373,15,2025-06-19,2025-06-27,109.21,TRK33373
33374,33374,7,2024-11-29,2024-12-07,185.28,TRK33374
33375,33375,17,2025-09-29,2025-10-02,484.24,TRK33375
33376,33376,17,2022-03-12,2022-03-17,363.57,TRK33376
33377,33377,2,2023-03-11,2023-03-18,210.71,TRK33377
33378,33378,3,2026-01-15,2026-01-23,433.6,TRK33378
33379,33379,11,2024-12-22,2024-12-25,372.54,TRK33379
33380,33380,14,2022-02-16,2022-02-18,369.1,TRK33380
33381,33381,13,2022-02-09,2022-02-10,56.84,TRK33381
33382,33382,4,2025-11-24,2025-11-27,70.82,TRK33382
33383,33383,10,2026-02-05,2026-02-11,359.32,TRK33383
33384,33384,12,2024-07-20,2024-07-25,152.3,TRK33384
33385,33385,8,2024-07-31,2024-08-09,379.32,TRK33385
33386,33386,10,2024-03-20,2024-03-21,459.63,TRK33386
33387,33387,11,2024-12-12,2024-12-14,141.81,TRK33387
33388,33388,5,2025-02-09,2025-02-19,457.57,TRK33388
33389,33389,2,2023-10-03,2023-10-13,102.47,TRK33389
33390,33390,2,2023-01-19,2023-01-27,356.04,TRK33390
33391,33391,7,2023-08-06,2023-08-15,462.57,TRK33391
33392,33392,11,2024-05-17,2024-05-18,275.21,TRK33392
33393,33393,7,2022-01-25,2022-01-30,388.86,TRK33393
33394,33394,6,2024-11-06,2024-11-16,121.98,TRK33394
33395,33395,12,2024-08-31,2024-09-10,280.97,TRK33395
33396,33396,2,2024-11-16,2024-11-18,388.34,TRK33396
33397,33397,9,2023-04-14,2023-04-18,305.96,TRK33397
33398,33398,8,2022-05-15,2022-05-23,375.17,TRK33398
33399,33399,9,2022-03-19,2022-03-26,431.98,TRK33399
33400,33400,19,2024-12-20,2024-12-22,413.09,TRK33400
33401,33401,1,2022-04-14,2022-04-17,46.18,TRK33401
33402,33402,12,2023-04-07,2023-04-10,251.77,TRK33402
33403,33403,16,2025-09-16,2025-09-24,427.51,TRK33403
33404,33404,12,2026-01-07,2026-01-15,466.77,TRK33404
33405,33405,10,2023-03-05,2023-03-09,282.19,TRK33405
33406,33406,14,2023-07-08,2023-07-10,341.24,TRK33406
33407,33407,16,2022-04-19,2022-04-27,163.94,TRK33407
33408,33408,4,2025-05-18,2025-05-27,356.3,TRK33408
33409,33409,2,2022-12-07,2022-12-14,444.71,TRK33409
33410,33410,13,2022-01-23,2022-02-01,360.57,TRK33410
33411,33411,20,2023-01-30,2023-02-02,313.36,TRK33411
33412,33412,19,2023-08-20,2023-08-22,102.16,TRK33412
33413,33413,3,2026-03-23,2026-04-02,468.63,TRK33413
33414,33414,11,2023-11-24,2023-12-03,98.56,TRK33414
33415,33415,7,2022-06-10,2022-06-20,180.58,TRK33415
33416,33416,3,2025-09-08,2025-09-15,234.66,TRK33416
33417,33417,14,2026-03-21,2026-03-28,409.17,TRK33417
33418,33418,15,2025-07-05,2025-07-14,161.54,TRK33418
33419,33419,8,2024-10-29,2024-11-08,154.84,TRK33419
33420,33420,13,2022-03-01,2022-03-04,120.51,TRK33420
33421,33421,15,2024-06-25,2024-07-03,200.88,TRK33421
33422,33422,15,2025-05-10,2025-05-11,39.65,TRK33422
33423,33423,9,2022-11-08,2022-11-12,182.11,TRK33423
33424,33424,6,2023-03-16,2023-03-25,494.06,TRK33424
33425,33425,9,2022-10-18,2022-10-19,448.06,TRK33425
33426,33426,9,2025-07-25,2025-07-31,251.26,TRK33426
33427,33427,11,2025-08-22,2025-08-28,361.72,TRK33427
33428,33428,2,2022-02-23,2022-03-03,180.15,TRK33428
33429,33429,5,2023-03-22,2023-03-24,376.52,TRK33429
33430,33430,17,2025-05-26,2025-06-01,427.97,TRK33430
33431,33431,12,2025-02-05,2025-02-06,300.71,TRK33431
33432,33432,10,2023-05-27,2023-06-01,183.01,TRK33432
33433,33433,19,2022-12-03,2022-12-07,341.41,TRK33433
33434,33434,6,2024-10-15,2024-10-17,204.3,TRK33434
33435,33435,18,2025-05-18,2025-05-21,219.77,TRK33435
33436,33436,16,2022-07-17,2022-07-18,472.94,TRK33436
33437,33437,7,2023-12-18,2023-12-19,64.91,TRK33437
33438,33438,4,2022-05-18,2022-05-22,270.61,TRK33438
33439,33439,6,2023-05-09,2023-05-18,256.52,TRK33439
33440,33440,20,2025-04-18,2025-04-19,312.27,TRK33440
33441,33441,14,2023-10-19,2023-10-20,40.49,TRK33441
33442,33442,16,2024-07-29,2024-08-06,293.31,TRK33442
33443,33443,13,2025-12-15,2025-12-16,372.11,TRK33443
33444,33444,14,2024-07-07,2024-07-13,113.78,TRK33444
33445,33445,2,2024-08-23,2024-08-25,419.2,TRK33445
33446,33446,1,2023-01-01,2023-01-05,75.58,TRK33446
33447,33447,9,2025-08-01,2025-08-09,90.62,TRK33447
33448,33448,13,2024-11-15,2024-11-23,263.07,TRK33448
33449,33449,4,2024-06-08,2024-06-09,496.37,TRK33449
33450,33450,8,2023-07-14,2023-07-22,27.05,TRK33450
33451,33451,12,2022-08-15,2022-08-16,36.51,TRK33451
33452,33452,18,2022-04-06,2022-04-13,223.01,TRK33452
33453,33453,12,2023-09-17,2023-09-22,436.6,TRK33453
33454,33454,11,2023-04-30,2023-05-01,422.23,TRK33454
33455,33455,3,2025-11-08,2025-11-10,241.62,TRK33455
33456,33456,14,2022-01-09,2022-01-14,106.84,TRK33456
33457,33457,5,2023-10-28,2023-10-29,42.11,TRK33457
33458,33458,9,2024-09-06,2024-09-12,440.53,TRK33458
33459,33459,15,2025-09-23,2025-10-03,263.37,TRK33459
33460,33460,12,2022-07-16,2022-07-23,403.87,TRK33460
33461,33461,20,2022-04-09,2022-04-14,217.52,TRK33461
33462,33462,11,2024-08-28,2024-09-07,32.04,TRK33462
33463,33463,18,2024-06-27,2024-07-07,200.96,TRK33463
33464,33464,16,2025-04-09,2025-04-11,334.2,TRK33464
33465,33465,7,2022-09-26,2022-10-05,498.59,TRK33465
33466,33466,8,2024-07-02,2024-07-07,60.53,TRK33466
33467,33467,1,2026-05-18,2026-05-28,414.0,TRK33467
33468,33468,8,2026-03-29,2026-04-01,468.3,TRK33468
33469,33469,1,2024-09-21,2024-09-22,237.88,TRK33469
33470,33470,2,2022-12-02,2022-12-12,151.61,TRK33470
33471,33471,4,2024-07-07,2024-07-15,394.57,TRK33471
33472,33472,17,2023-11-26,2023-12-04,63.36,TRK33472
33473,33473,20,2023-12-05,2023-12-11,280.36,TRK33473
33474,33474,12,2023-02-20,2023-02-25,71.26,TRK33474
33475,33475,7,2024-05-14,2024-05-20,106.25,TRK33475
33476,33476,15,2022-02-11,2022-02-19,206.08,TRK33476
33477,33477,14,2023-07-03,2023-07-08,55.07,TRK33477
33478,33478,2,2025-04-29,2025-05-07,291.21,TRK33478
33479,33479,1,2025-01-12,2025-01-14,308.39,TRK33479
33480,33480,14,2024-08-18,2024-08-21,203.55,TRK33480
33481,33481,3,2026-01-17,2026-01-24,338.46,TRK33481
33482,33482,20,2026-03-01,2026-03-03,52.08,TRK33482
33483,33483,17,2024-01-22,2024-01-30,336.19,TRK33483
33484,33484,17,2022-01-23,2022-01-24,163.09,TRK33484
33485,33485,7,2025-11-10,2025-11-20,439.23,TRK33485
33486,33486,11,2022-03-11,2022-03-19,23.63,TRK33486
33487,33487,6,2023-12-18,2023-12-24,122.95,TRK33487
33488,33488,6,2023-04-13,2023-04-17,393.81,TRK33488
33489,33489,8,2025-08-20,2025-08-22,378.49,TRK33489
33490,33490,3,2022-12-26,2022-12-28,273.15,TRK33490
33491,33491,14,2025-08-25,2025-09-01,465.1,TRK33491
33492,33492,5,2025-06-17,2025-06-23,110.92,TRK33492
33493,33493,10,2023-03-20,2023-03-27,322.03,TRK33493
33494,33494,11,2025-08-20,2025-08-28,395.41,TRK33494
33495,33495,18,2022-03-25,2022-03-29,158.32,TRK33495
33496,33496,1,2025-05-02,2025-05-05,434.5,TRK33496
33497,33497,1,2022-10-28,2022-10-29,491.64,TRK33497
33498,33498,15,2023-06-14,2023-06-20,339.55,TRK33498
33499,33499,19,2024-05-20,2024-05-23,487.81,TRK33499
33500,33500,2,2023-08-04,2023-08-07,293.72,TRK33500
33501,33501,10,2023-08-04,2023-08-09,399.13,TRK33501
33502,33502,10,2022-07-09,2022-07-10,57.61,TRK33502
33503,33503,4,2024-08-07,2024-08-11,124.43,TRK33503
33504,33504,16,2026-03-03,2026-03-06,467.95,TRK33504
33505,33505,7,2026-05-16,2026-05-23,91.66,TRK33505
33506,33506,10,2022-10-11,2022-10-18,320.86,TRK33506
33507,33507,8,2025-06-10,2025-06-13,77.88,TRK33507
33508,33508,9,2025-04-05,2025-04-10,391.94,TRK33508
33509,33509,17,2024-08-22,2024-08-24,357.83,TRK33509
33510,33510,19,2022-12-24,2022-12-25,433.54,TRK33510
33511,33511,12,2022-09-05,2022-09-12,362.38,TRK33511
33512,33512,16,2024-02-24,2024-03-04,37.17,TRK33512
33513,33513,18,2022-11-16,2022-11-23,347.73,TRK33513
33514,33514,10,2026-04-12,2026-04-13,328.97,TRK33514
33515,33515,16,2023-01-08,2023-01-14,282.17,TRK33515
33516,33516,14,2024-05-13,2024-05-23,158.68,TRK33516
33517,33517,10,2022-04-08,2022-04-15,99.69,TRK33517
33518,33518,1,2026-03-22,2026-03-29,348.1,TRK33518
33519,33519,15,2025-01-23,2025-01-27,368.96,TRK33519
33520,33520,14,2022-02-05,2022-02-14,421.21,TRK33520
33521,33521,4,2025-07-08,2025-07-14,369.6,TRK33521
33522,33522,12,2024-06-06,2024-06-14,242.13,TRK33522
33523,33523,1,2022-01-31,2022-02-05,318.07,TRK33523
33524,33524,16,2023-05-27,2023-06-01,354.35,TRK33524
33525,33525,2,2023-01-17,2023-01-24,86.41,TRK33525
33526,33526,18,2022-07-09,2022-07-17,354.93,TRK33526
33527,33527,20,2024-07-14,2024-07-20,382.77,TRK33527
33528,33528,13,2024-05-08,2024-05-12,119.7,TRK33528
33529,33529,14,2024-02-11,2024-02-20,397.89,TRK33529
33530,33530,6,2024-11-04,2024-11-12,308.57,TRK33530
33531,33531,18,2022-09-08,2022-09-12,326.21,TRK33531
33532,33532,13,2023-06-16,2023-06-17,425.64,TRK33532
33533,33533,11,2025-09-24,2025-09-28,75.15,TRK33533
33534,33534,2,2025-01-14,2025-01-18,372.5,TRK33534
33535,33535,10,2022-06-10,2022-06-13,192.86,TRK33535
33536,33536,1,2022-05-12,2022-05-17,447.86,TRK33536
33537,33537,19,2025-11-10,2025-11-14,99.6,TRK33537
33538,33538,8,2026-05-03,2026-05-04,23.37,TRK33538
33539,33539,14,2022-03-01,2022-03-10,251.61,TRK33539
33540,33540,5,2023-05-14,2023-05-20,330.6,TRK33540
33541,33541,2,2022-09-23,2022-09-25,413.16,TRK33541
33542,33542,8,2024-12-07,2024-12-08,285.96,TRK33542
33543,33543,3,2026-05-14,2026-05-20,259.52,TRK33543
33544,33544,10,2024-07-12,2024-07-22,60.65,TRK33544
33545,33545,8,2024-01-16,2024-01-25,221.35,TRK33545
33546,33546,13,2022-05-05,2022-05-12,145.68,TRK33546
33547,33547,4,2022-09-01,2022-09-09,217.35,TRK33547
33548,33548,7,2022-06-23,2022-06-28,31.51,TRK33548
33549,33549,14,2025-12-15,2025-12-23,389.53,TRK33549
33550,33550,9,2023-12-29,2023-12-31,111.36,TRK33550
33551,33551,15,2024-12-29,2025-01-03,424.4,TRK33551
33552,33552,16,2024-07-14,2024-07-19,370.28,TRK33552
33553,33553,4,2023-01-28,2023-02-07,284.82,TRK33553
33554,33554,7,2024-01-24,2024-01-27,103.88,TRK33554
33555,33555,4,2022-11-02,2022-11-07,355.83,TRK33555
33556,33556,10,2023-09-14,2023-09-20,383.64,TRK33556
33557,33557,12,2022-01-23,2022-02-01,486.81,TRK33557
33558,33558,16,2025-10-02,2025-10-04,262.59,TRK33558
33559,33559,12,2026-02-16,2026-02-17,164.89,TRK33559
33560,33560,2,2023-09-24,2023-09-26,121.23,TRK33560
33561,33561,11,2022-12-18,2022-12-20,373.37,TRK33561
33562,33562,11,2023-01-15,2023-01-22,266.1,TRK33562
33563,33563,12,2026-03-04,2026-03-05,165.23,TRK33563
33564,33564,15,2024-01-04,2024-01-05,88.88,TRK33564
33565,33565,3,2024-05-07,2024-05-15,266.99,TRK33565
33566,33566,20,2022-07-31,2022-08-02,77.64,TRK33566
33567,33567,20,2023-01-13,2023-01-15,277.33,TRK33567
33568,33568,16,2023-11-20,2023-11-30,86.26,TRK33568
33569,33569,5,2022-03-01,2022-03-02,314.37,TRK33569
33570,33570,10,2022-12-08,2022-12-18,283.34,TRK33570
33571,33571,13,2024-05-20,2024-05-22,110.94,TRK33571
33572,33572,6,2022-03-18,2022-03-27,159.44,TRK33572
33573,33573,4,2024-08-17,2024-08-24,361.39,TRK33573
33574,33574,20,2024-12-14,2024-12-22,170.32,TRK33574
33575,33575,6,2025-02-01,2025-02-07,326.37,TRK33575
33576,33576,13,2022-07-27,2022-07-30,317.0,TRK33576
33577,33577,17,2026-03-17,2026-03-21,296.13,TRK33577
33578,33578,11,2026-02-19,2026-02-20,483.06,TRK33578
33579,33579,12,2024-12-17,2024-12-21,136.81,TRK33579
33580,33580,7,2025-07-19,2025-07-22,49.23,TRK33580
33581,33581,8,2025-05-16,2025-05-22,372.64,TRK33581
33582,33582,17,2023-10-07,2023-10-16,31.95,TRK33582
33583,33583,8,2022-01-18,2022-01-27,262.74,TRK33583
33584,33584,11,2025-09-26,2025-10-03,155.58,TRK33584
33585,33585,20,2026-05-01,2026-05-09,325.18,TRK33585
33586,33586,14,2023-08-27,2023-08-29,184.87,TRK33586
33587,33587,12,2024-04-13,2024-04-14,45.66,TRK33587
33588,33588,10,2025-03-31,2025-04-09,42.73,TRK33588
33589,33589,9,2023-06-05,2023-06-14,261.49,TRK33589
33590,33590,5,2024-08-22,2024-08-30,82.7,TRK33590
33591,33591,3,2024-04-23,2024-04-28,430.8,TRK33591
33592,33592,9,2023-10-19,2023-10-25,117.97,TRK33592
33593,33593,6,2024-11-01,2024-11-02,171.71,TRK33593
33594,33594,12,2025-09-28,2025-10-03,29.75,TRK33594
33595,33595,13,2023-06-15,2023-06-23,452.4,TRK33595
33596,33596,14,2025-04-07,2025-04-14,264.78,TRK33596
33597,33597,14,2025-06-29,2025-07-05,429.61,TRK33597
