payment_id,order_id,payment_date,payment_method,payment_status,amount
30464,30464,2023-02-24,Credit Card,Completed,34202.48
30465,30465,2026-02-08,Credit Card,Completed,102577.97
30466,30466,2026-05-10,COD,Completed,58867.53
30467,30467,2022-06-25,COD,Completed,45924.98
30468,30468,2023-06-22,COD,Completed,44363.35
30469,30469,2022-05-12,Credit Card,Completed,146908.78
30470,30470,2022-09-27,COD,Completed,63712.91
30471,30471,2024-11-07,COD,Completed,112846.28
30472,30472,2025-08-02,Credit Card,Completed,82690.59
30473,30473,2022-08-27,COD,Completed,32873.43
30474,30474,2022-03-14,COD,Completed,70012.42
30475,30475,2026-01-14,Debit Card,Completed,1028.05
30476,30476,2025-04-20,COD,Completed,106075.82
30477,30477,2022-05-24,COD,Completed,50758.7
30478,30478,2023-04-18,Debit Card,Completed,2078.67
30479,30479,2025-06-12,Debit Card,Completed,86647.3
30480,30480,2022-01-11,Credit Card,Completed,17893.62
30481,30481,2025-02-25,Credit Card,Completed,63994.44
30482,30482,2025-11-07,Credit Card,Completed,103330.01
30483,30483,2022-12-03,UPI,Completed,84700.6
30484,30484,2022-11-02,Credit Card,Completed,12562.26
30485,30485,2024-06-08,UPI,Completed,91456.26
30486,30486,2023-09-07,Debit Card,Completed,70057.49
30487,30487,2025-05-10,Debit Card,Completed,125661.79
30488,30488,2023-03-04,Credit Card,Completed,18341.95
30489,30489,2023-01-11,Wallet,Completed,130623.46
30490,30490,2022-01-31,Credit Card,Completed,60528.86
30491,30491,2024-09-21,Credit Card,Completed,39419.8
30492,30492,2025-03-03,Credit Card,Completed,73021.19
30493,30493,2023-01-12,UPI,Completed,66053.27
30494,30494,2024-12-26,Debit Card,Completed,37643.49
30495,30495,2022-01-17,Credit Card,Completed,35414.48
30496,30496,2022-08-05,Credit Card,Completed,61191.52
30497,30497,2024-09-26,UPI,Completed,115804.09
30498,30498,2023-06-04,Credit Card,Completed,114645.28
30499,30499,2023-04-07,Wallet,Completed,86086.28
30500,30500,2025-05-27,Debit Card,Completed,60432.56
30501,30501,2024-08-04,Wallet,Completed,37198.24
30502,30502,2022-11-20,UPI,Completed,78201.13
30503,30503,2025-11-18,Credit Card,Completed,111732.58
30504,30504,2023-09-24,UPI,Completed,140170.58
30505,30505,2024-11-30,UPI,Completed,27701.21
30506,30506,2024-12-09,UPI,Completed,44016.04
30507,30507,2024-10-11,Debit Card,Completed,37491.77
30508,30508,2025-07-21,UPI,Completed,53908.53
30509,30509,2025-10-28,UPI,Completed,77239.78
30510,30510,2023-07-16,Debit Card,Completed,1740.44
30511,30511,2023-01-01,Credit Card,Completed,108070.71
30512,30512,2023-06-16,COD,Completed,129087.61
30513,30513,2022-11-02,UPI,Completed,67168.46
30514,30514,2023-08-20,Wallet,Completed,107413.25
30515,30515,2022-04-29,COD,Completed,112317.59
30516,30516,2026-02-13,Credit Card,Completed,92208.46
30517,30517,2025-04-18,COD,Completed,93045.25
30518,30518,2022-06-11,Wallet,Completed,63986.59
30519,30519,2025-05-25,Credit Card,Completed,20567.47
30520,30520,2025-09-15,Wallet,Completed,118946.28
30521,30521,2024-05-16,Debit Card,Completed,3762.2
30522,30522,2026-03-17,Debit Card,Completed,39046.51
30523,30523,2022-12-28,Wallet,Completed,58422.12
30524,30524,2023-10-26,Debit Card,Completed,80268.84
30525,30525,2024-02-14,Debit Card,Completed,93631.6
30526,30526,2026-01-16,Debit Card,Completed,14187.03
30527,30527,2023-08-06,Debit Card,Completed,27625.68
30528,30528,2023-06-30,Credit Card,Completed,136248.46
30529,30529,2022-04-20,Debit Card,Completed,114166.72
30530,30530,2023-01-12,Credit Card,Completed,2650.61
30531,30531,2025-11-27,Credit Card,Completed,135872.12
30532,30532,2026-03-02,Debit Card,Completed,43307.24
30533,30533,2026-01-10,Wallet,Completed,18779.13
30534,30534,2024-10-10,COD,Completed,111387.94
30535,30535,2024-08-10,Credit Card,Completed,55523.33
30536,30536,2025-08-30,Credit Card,Completed,74475.12
30537,30537,2023-06-09,COD,Completed,80084.56
30538,30538,2023-08-31,Credit Card,Completed,73806.59
30539,30539,2023-08-21,Debit Card,Completed,9942.02
30540,30540,2026-03-26,Credit Card,Completed,30888.79
30541,30541,2022-11-05,Wallet,Completed,82033.14
30542,30542,2025-02-11,Debit Card,Completed,102836.87
30543,30543,2025-10-20,UPI,Completed,38298.3
30544,30544,2024-04-30,Debit Card,Completed,58505.84
30545,30545,2024-11-28,Wallet,Completed,60008.88
30546,30546,2023-06-17,Debit Card,Completed,75196.47
30547,30547,2025-12-18,COD,Completed,86796.48
30548,30548,2025-08-15,UPI,Completed,41146.68
30549,30549,2023-02-24,Credit Card,Completed,5575.23
30550,30550,2022-04-27,Wallet,Completed,103482.73
30551,30551,2026-04-04,Credit Card,Completed,30672.87
30552,30552,2024-09-14,COD,Completed,77833.73
30553,30553,2026-02-27,UPI,Completed,45029.98
30554,30554,2023-02-21,UPI,Completed,16906.92
30555,30555,2025-07-28,Wallet,Completed,57004.29
30556,30556,2023-10-12,Wallet,Completed,102477.96
30557,30557,2026-05-09,COD,Completed,84127.2
30558,30558,2024-01-17,UPI,Completed,79678.52
30559,30559,2024-07-13,Debit Card,Completed,41992.15
30560,30560,2025-08-08,Wallet,Completed,78407.35
30561,30561,2026-03-05,COD,Completed,97410.95
30562,30562,2024-10-05,UPI,Completed,24480.38
30563,30563,2024-11-21,COD,Completed,10884.9
30564,30564,2024-12-04,COD,Completed,148439.0
30565,30565,2022-04-01,Credit Card,Completed,49458.88
30566,30566,2023-03-31,Credit Card,Completed,146082.3
30567,30567,2024-10-19,COD,Completed,140490.7
30568,30568,2025-04-02,Credit Card,Completed,6041.61
30569,30569,2024-05-26,UPI,Completed,25869.62
30570,30570,2024-06-30,Credit Card,Completed,143636.3
30571,30571,2024-07-07,COD,Completed,54978.25
30572,30572,2023-09-13,Wallet,Completed,145637.99
30573,30573,2022-02-21,Debit Card,Completed,114789.16
30574,30574,2023-11-17,Debit Card,Completed,30275.29
30575,30575,2026-05-19,Debit Card,Completed,93577.04
30576,30576,2025-02-04,UPI,Completed,147438.05
30577,30577,2026-04-08,Wallet,Completed,89955.76
30578,30578,2022-01-23,UPI,Completed,145841.22
30579,30579,2025-01-15,Wallet,Completed,102414.49
30580,30580,2025-01-04,UPI,Completed,132131.31
30581,30581,2023-11-12,COD,Completed,57667.58
30582,30582,2026-05-04,UPI,Completed,134355.94
30583,30583,2025-02-13,Debit Card,Completed,60313.76
30584,30584,2025-07-03,UPI,Completed,103025.03
30585,30585,2025-02-03,COD,Completed,98984.82
30586,30586,2025-04-21,UPI,Completed,81819.14
30587,30587,2026-03-01,UPI,Completed,102719.7
30588,30588,2025-10-06,Credit Card,Completed,18380.16
30589,30589,2024-01-16,Wallet,Completed,36358.42
30590,30590,2025-09-28,UPI,Completed,78916.32
30591,30591,2025-06-20,COD,Completed,57361.37
30592,30592,2022-02-11,Debit Card,Completed,4805.98
30593,30593,2025-08-21,Debit Card,Completed,8614.71
30594,30594,2023-08-03,COD,Completed,55678.54
30595,30595,2023-12-24,Debit Card,Completed,84877.87
30596,30596,2025-05-13,Wallet,Completed,95745.51
30597,30597,2025-09-25,Wallet,Completed,133117.04
30598,30598,2022-09-27,COD,Completed,76585.66
30599,30599,2024-03-06,Wallet,Completed,43190.14
30600,30600,2026-03-25,UPI,Completed,17618.43
30601,30601,2024-09-24,COD,Completed,77724.26
30602,30602,2025-02-27,COD,Completed,100215.46
30603,30603,2023-05-13,COD,Completed,5704.97
30604,30604,2026-03-31,COD,Completed,63690.76
30605,30605,2023-12-16,Wallet,Completed,47141.49
30606,30606,2025-02-04,Wallet,Completed,138205.17
30607,30607,2022-01-21,COD,Completed,110268.97
30608,30608,2022-07-15,Credit Card,Completed,38538.13
30609,30609,2024-01-21,Credit Card,Completed,2850.51
30610,30610,2024-01-03,COD,Completed,43937.52
30611,30611,2024-03-15,Wallet,Completed,134483.52
30612,30612,2023-10-18,Debit Card,Completed,99754.65
30613,30613,2023-08-04,Debit Card,Completed,116669.95
30614,30614,2025-10-24,COD,Completed,87266.11
30615,30615,2024-12-22,Credit Card,Completed,39628.37
30616,30616,2025-07-21,COD,Completed,68150.14
30617,30617,2024-09-13,Credit Card,Completed,69020.38
30618,30618,2022-09-10,Debit Card,Completed,66459.13
30619,30619,2022-07-09,Credit Card,Completed,66597.61
30620,30620,2024-11-28,UPI,Completed,118585.03
30621,30621,2025-08-13,Credit Card,Completed,51830.64
30622,30622,2024-04-25,Credit Card,Completed,2981.77
30623,30623,2022-08-15,Wallet,Completed,39802.61
30624,30624,2024-02-13,UPI,Completed,96212.59
30625,30625,2023-01-17,UPI,Completed,106305.85
30626,30626,2025-09-02,COD,Completed,98330.93
30627,30627,2025-04-08,Wallet,Completed,127667.95
30628,30628,2022-05-23,Wallet,Completed,47196.92
30629,30629,2025-06-06,Debit Card,Completed,72450.24
30630,30630,2022-02-26,Credit Card,Completed,49193.14
30631,30631,2024-02-27,COD,Completed,115531.13
30632,30632,2024-12-03,Debit Card,Completed,77305.64
30633,30633,2024-06-27,Wallet,Completed,131533.14
30634,30634,2023-03-27,COD,Completed,140647.09
30635,30635,2022-09-09,UPI,Completed,119229.26
30636,30636,2024-03-28,UPI,Completed,9075.26
30637,30637,2022-09-21,Debit Card,Completed,109737.68
30638,30638,2025-02-05,COD,Completed,109122.89
30639,30639,2023-04-28,COD,Completed,84772.76
30640,30640,2024-11-13,UPI,Completed,145710.09
30641,30641,2024-05-26,UPI,Completed,50419.31
30642,30642,2023-10-11,Debit Card,Completed,6502.59
30643,30643,2025-09-20,Credit Card,Completed,62862.64
30644,30644,2023-03-02,Wallet,Completed,110749.03
30645,30645,2025-06-03,Debit Card,Completed,73424.25
30646,30646,2023-11-06,COD,Completed,126940.66
30647,30647,2024-01-31,Wallet,Completed,111512.94
30648,30648,2024-03-21,Wallet,Completed,112575.34
30649,30649,2023-12-19,Credit Card,Completed,20582.06
30650,30650,2026-04-22,UPI,Completed,103992.22
30651,30651,2026-04-02,Debit Card,Completed,89928.17
30652,30652,2024-05-30,COD,Completed,48109.85
30653,30653,2022-09-26,UPI,Completed,25991.9
30654,30654,2026-03-05,Wallet,Completed,107240.26
30655,30655,2026-03-10,Credit Card,Completed,127461.83
30656,30656,2024-10-01,Wallet,Completed,81818.21
30657,30657,2023-10-14,Wallet,Completed,142720.32
30658,30658,2026-05-18,COD,Completed,130092.55
30659,30659,2024-12-30,Wallet,Completed,115158.17
30660,30660,2024-09-23,Credit Card,Completed,94349.83
30661,30661,2025-01-31,COD,Completed,1771.92
30662,30662,2025-02-12,Debit Card,Completed,87057.45
30663,30663,2025-01-12,COD,Completed,33664.51
30664,30664,2024-06-13,Wallet,Completed,133841.26
30665,30665,2024-02-17,Wallet,Completed,118471.4
30666,30666,2026-04-19,COD,Completed,136198.37
30667,30667,2025-10-16,UPI,Completed,147642.99
30668,30668,2023-08-10,Debit Card,Completed,106788.71
30669,30669,2023-11-20,Debit Card,Completed,136304.72
30670,30670,2025-12-27,UPI,Completed,75435.35
30671,30671,2022-09-01,UPI,Completed,108376.84
30672,30672,2023-01-25,Debit Card,Completed,32746.18
30673,30673,2025-05-19,Credit Card,Completed,1529.03
30674,30674,2025-01-07,COD,Completed,8853.89
30675,30675,2025-09-22,COD,Completed,145369.39
30676,30676,2024-03-03,Wallet,Completed,78721.99
30677,30677,2023-03-06,Debit Card,Completed,87952.25
30678,30678,2025-09-18,Debit Card,Completed,19750.48
30679,30679,2025-03-03,Credit Card,Completed,70551.34
30680,30680,2022-03-19,Debit Card,Completed,122353.76
30681,30681,2023-11-27,Wallet,Completed,122516.05
30682,30682,2025-08-11,Debit Card,Completed,20711.13
30683,30683,2022-02-03,Debit Card,Completed,21139.41
30684,30684,2026-05-14,Credit Card,Completed,68775.24
30685,30685,2026-02-11,COD,Completed,73175.06
30686,30686,2022-11-15,Debit Card,Completed,27110.59
30687,30687,2022-10-07,Credit Card,Completed,44780.23
30688,30688,2022-03-07,Debit Card,Completed,133479.36
30689,30689,2025-11-13,UPI,Completed,42236.29
30690,30690,2024-07-14,UPI,Completed,107626.04
30691,30691,2024-05-06,UPI,Completed,123538.23
30692,30692,2023-05-10,COD,Completed,84634.9
30693,30693,2025-11-02,COD,Completed,107115.78
30694,30694,2023-03-28,Wallet,Completed,113676.72
30695,30695,2026-01-19,UPI,Completed,92723.66
30696,30696,2024-12-16,COD,Completed,142264.46
30697,30697,2022-08-27,Wallet,Completed,72969.55
30698,30698,2024-03-11,Wallet,Completed,98107.55
30699,30699,2024-01-03,COD,Completed,108518.22
30700,30700,2025-08-29,Debit Card,Completed,74043.51
30701,30701,2022-01-31,Debit Card,Completed,94112.3
30702,30702,2023-02-12,COD,Completed,69903.12
30703,30703,2022-12-21,UPI,Completed,97309.6
30704,30704,2023-10-29,COD,Completed,7955.8
30705,30705,2025-02-02,Debit Card,Completed,69043.25
30706,30706,2024-03-20,Wallet,Completed,129962.91
30707,30707,2025-04-11,UPI,Completed,116021.05
30708,30708,2024-05-26,COD,Completed,67693.53
30709,30709,2023-11-03,Credit Card,Completed,65496.48
30710,30710,2024-09-11,UPI,Completed,1199.75
30711,30711,2025-03-28,Credit Card,Completed,4737.38
30712,30712,2023-04-02,UPI,Completed,119415.57
30713,30713,2023-01-25,Credit Card,Completed,6890.82
30714,30714,2025-10-23,COD,Completed,118900.03
30715,30715,2022-08-30,Debit Card,Completed,70253.64
30716,30716,2024-06-26,COD,Completed,127156.02
30717,30717,2026-03-03,Debit Card,Completed,114946.39
30718,30718,2026-01-09,UPI,Completed,84849.84
30719,30719,2024-03-15,Wallet,Completed,30445.41
30720,30720,2025-04-11,UPI,Completed,88613.34
30721,30721,2023-01-20,Wallet,Completed,29626.04
30722,30722,2026-05-15,COD,Completed,107947.22
30723,30723,2026-01-05,COD,Completed,15209.2
30724,30724,2023-01-30,Credit Card,Completed,23133.28
30725,30725,2022-01-11,Wallet,Completed,82951.39
30726,30726,2023-05-02,COD,Completed,80874.87
30727,30727,2022-04-29,Credit Card,Completed,120011.13
30728,30728,2023-11-14,Wallet,Completed,19134.05
30729,30729,2022-07-30,UPI,Completed,62240.72
30730,30730,2023-07-07,Credit Card,Completed,47946.5
30731,30731,2023-07-30,Wallet,Completed,45963.21
30732,30732,2025-07-10,UPI,Completed,134249.12
30733,30733,2022-02-10,Credit Card,Completed,94891.1
30734,30734,2025-05-31,Credit Card,Completed,93057.0
30735,30735,2023-09-04,Debit Card,Completed,28243.29
30736,30736,2024-12-17,COD,Completed,50244.93
30737,30737,2025-10-21,Debit Card,Completed,108615.55
30738,30738,2024-07-04,COD,Completed,48755.9
30739,30739,2026-02-03,Debit Card,Completed,82429.93
30740,30740,2022-04-12,UPI,Completed,102572.35
30741,30741,2023-12-10,UPI,Completed,98093.49
30742,30742,2025-05-07,Credit Card,Completed,23604.27
30743,30743,2025-12-25,COD,Completed,56973.67
30744,30744,2025-10-04,COD,Completed,116997.45
30745,30745,2022-07-12,Wallet,Completed,101913.55
30746,30746,2026-01-03,UPI,Completed,56010.1
30747,30747,2025-09-10,COD,Completed,87025.84
30748,30748,2025-12-23,UPI,Completed,60061.13
30749,30749,2025-09-05,UPI,Completed,146781.25
30750,30750,2024-05-01,UPI,Completed,92698.1
30751,30751,2022-10-06,Debit Card,Completed,127131.01
30752,30752,2022-12-02,Credit Card,Completed,81619.73
30753,30753,2025-11-11,COD,Completed,26231.24
30754,30754,2024-02-17,COD,Completed,48830.18
30755,30755,2024-09-18,Credit Card,Completed,131353.95
30756,30756,2022-12-09,Debit Card,Completed,113261.97
30757,30757,2023-05-03,Credit Card,Completed,147977.76
30758,30758,2023-11-21,Credit Card,Completed,79050.41
30759,30759,2022-05-02,UPI,Completed,49732.41
30760,30760,2023-12-02,Wallet,Completed,35978.68
30761,30761,2023-11-16,Wallet,Completed,1344.74
30762,30762,2026-03-06,COD,Completed,34235.14
30763,30763,2024-11-08,UPI,Completed,137438.07
30764,30764,2024-04-22,Wallet,Completed,137542.27
30765,30765,2024-01-27,Debit Card,Completed,59701.88
30766,30766,2026-02-03,Credit Card,Completed,10456.55
30767,30767,2023-01-17,Debit Card,Completed,5739.59
30768,30768,2022-06-03,Wallet,Completed,50658.74
30769,30769,2026-02-10,Wallet,Completed,115063.1
30770,30770,2025-07-29,Wallet,Completed,128710.6
30771,30771,2026-02-01,COD,Completed,11756.13
30772,30772,2025-11-12,UPI,Completed,17526.2
30773,30773,2024-03-10,Wallet,Completed,58748.53
30774,30774,2024-05-28,Debit Card,Completed,71249.99
30775,30775,2022-07-22,Debit Card,Completed,21470.68
30776,30776,2024-08-15,Wallet,Completed,108758.11
30777,30777,2025-02-20,UPI,Completed,145009.65
30778,30778,2022-10-29,Credit Card,Completed,112966.73
30779,30779,2025-02-18,COD,Completed,25335.71
30780,30780,2025-05-11,Credit Card,Completed,41191.78
30781,30781,2024-12-05,UPI,Completed,39564.04
30782,30782,2023-09-27,COD,Completed,47826.81
30783,30783,2022-12-16,Credit Card,Completed,108073.98
30784,30784,2025-05-12,UPI,Completed,122383.72
30785,30785,2024-12-27,UPI,Completed,120491.75
30786,30786,2025-10-23,Credit Card,Completed,123834.99
30787,30787,2025-10-06,Wallet,Completed,142311.05
30788,30788,2024-03-05,Debit Card,Completed,52232.91
30789,30789,2025-07-18,Debit Card,Completed,13390.06
30790,30790,2024-10-15,Credit Card,Completed,33629.19
30791,30791,2024-10-26,UPI,Completed,29407.98
30792,30792,2022-11-05,Debit Card,Completed,30400.89
30793,30793,2023-03-14,Wallet,Completed,44665.64
30794,30794,2022-11-01,Wallet,Completed,22993.29
30795,30795,2022-10-05,Debit Card,Completed,277.98
30796,30796,2024-03-23,UPI,Completed,61239.92
30797,30797,2023-03-26,COD,Completed,55292.65
30798,30798,2026-05-05,Debit Card,Completed,128705.43
30799,30799,2023-05-16,UPI,Completed,14549.05
30800,30800,2023-02-14,Wallet,Completed,32468.75
30801,30801,2023-09-13,Debit Card,Completed,10370.11
30802,30802,2022-02-26,Debit Card,Completed,26569.85
30803,30803,2023-02-14,Debit Card,Completed,83702.52
30804,30804,2025-02-28,COD,Completed,57835.33
30805,30805,2025-08-29,Debit Card,Completed,146810.74
30806,30806,2022-01-06,Wallet,Completed,27305.44
30807,30807,2024-04-08,Credit Card,Completed,129165.86
30808,30808,2025-12-01,Wallet,Completed,42169.53
30809,30809,2022-06-14,Wallet,Completed,142372.49
30810,30810,2024-02-16,Credit Card,Completed,68370.23
30811,30811,2024-01-18,Wallet,Completed,93550.97
30812,30812,2025-05-31,Credit Card,Completed,109487.62
30813,30813,2026-01-17,Credit Card,Completed,141195.7
30814,30814,2025-07-22,COD,Completed,143765.98
30815,30815,2024-01-11,UPI,Completed,41677.99
30816,30816,2023-08-05,Credit Card,Completed,79338.68
30817,30817,2022-12-07,UPI,Completed,25392.21
30818,30818,2026-02-01,UPI,Completed,71758.71
30819,30819,2025-09-12,COD,Completed,128663.04
30820,30820,2022-12-21,UPI,Completed,91979.36
30821,30821,2022-03-20,UPI,Completed,96697.79
30822,30822,2025-04-25,UPI,Completed,141833.49
30823,30823,2026-04-22,Debit Card,Completed,147542.07
30824,30824,2023-03-02,Credit Card,Completed,91240.21
30825,30825,2023-09-23,COD,Completed,129990.77
30826,30826,2023-12-13,Credit Card,Completed,81817.1
30827,30827,2024-02-20,UPI,Completed,17620.42
30828,30828,2024-09-10,COD,Completed,103580.71
30829,30829,2022-01-23,COD,Completed,51684.57
30830,30830,2025-01-28,Credit Card,Completed,30920.76
30831,30831,2023-02-10,Credit Card,Completed,63521.4
30832,30832,2025-08-07,Debit Card,Completed,11325.31
30833,30833,2026-02-06,COD,Completed,58694.33
30834,30834,2024-10-21,Debit Card,Completed,134892.54
30835,30835,2023-06-10,UPI,Completed,35283.68
30836,30836,2024-03-15,Debit Card,Completed,145593.41
30837,30837,2026-01-24,COD,Completed,35972.95
30838,30838,2023-04-10,Wallet,Completed,26565.38
30839,30839,2024-11-01,Debit Card,Completed,107196.47
30840,30840,2022-09-09,UPI,Completed,141630.52
30841,30841,2023-12-26,Wallet,Completed,10762.68
30842,30842,2023-05-12,Wallet,Completed,3576.32
30843,30843,2025-01-17,COD,Completed,76610.12
30844,30844,2025-05-08,COD,Completed,148329.68
30845,30845,2025-02-20,Debit Card,Completed,53711.48
30846,30846,2022-10-10,Credit Card,Completed,31956.9
